year,month,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2001,5,2001-05,-0.25,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2001,6,2001-06,-0.12,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2001,7,2001-07,-0.08,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2001,8,2001-08,-0.13,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2001,9,2001-09,-0.19,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2001,10,2001-10,-0.29,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2001,11,2001-11,-0.35,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2001,12,2001-12,-0.31,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,1,2002-01,-0.15,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,2,2002-02,0.03,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,3,2002-03,0.09,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,4,2002-04,0.2,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,5,2002-05,0.43,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,6,2002-06,0.65,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,7,2002-07,0.79,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,8,2002-08,0.86,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,9,2002-09,1.01,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,10,2002-10,1.21,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,11,2002-11,1.31,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2002,12,2002-12,1.14,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,1,2003-01,0.92,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,2,2003-02,0.63,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,3,2003-03,0.38,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,4,2003-04,-0.04,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,5,2003-05,-0.26,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,6,2003-06,-0.16,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,7,2003-07,0.08,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,8,2003-08,0.21,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,9,2003-09,0.26,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,10,2003-10,0.29,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,11,2003-11,0.35,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2003,12,2003-12,0.35,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,1,2004-01,0.37,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,2,2004-02,0.31,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,3,2004-03,0.23,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,4,2004-04,0.17,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,5,2004-05,0.17,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,6,2004-06,0.28,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,7,2004-07,0.47,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,8,2004-08,0.64,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,9,2004-09,0.7,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,10,2004-10,0.67,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,11,2004-11,0.66,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2004,12,2004-12,0.69,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,1,2005-01,0.64,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,2,2005-02,0.58,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,3,2005-03,0.45,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,4,2005-04,0.43,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,5,2005-05,0.29,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,6,2005-06,0.11,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,7,2005-07,-0.06,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,8,2005-08,-0.14,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,9,2005-09,-0.11,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,10,2005-10,-0.29,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,11,2005-11,-0.57,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2005,12,2005-12,-0.84,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,1,2006-01,-0.85,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,2,2006-02,-0.77,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,3,2006-03,-0.57,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,4,2006-04,-0.37,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,5,2006-05,-0.14,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,6,2006-06,-0.03,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,7,2006-07,0.1,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,8,2006-08,0.3,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,9,2006-09,0.54,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,10,2006-10,0.77,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,11,2006-11,0.94,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2006,12,2006-12,0.94,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,1,2007-01,0.66,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,2,2007-02,0.22,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,3,2007-03,-0.12,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,4,2007-04,-0.32,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,5,2007-05,-0.38,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,6,2007-06,-0.47,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,7,2007-07,-0.56,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,8,2007-08,-0.81,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,9,2007-09,-1.07,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,10,2007-10,-1.34,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,11,2007-11,-1.5,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2007,12,2007-12,-1.6,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,1,2008-01,-1.64,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,2,2008-02,-1.52,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,3,2008-03,-1.29,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,4,2008-04,-1.01,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,5,2008-05,-0.84,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,6,2008-06,-0.61,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,7,2008-07,-0.37,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,8,2008-08,-0.23,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,9,2008-09,-0.24,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,10,2008-10,-0.35,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,11,2008-11,-0.55,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2008,12,2008-12,-0.73,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,1,2009-01,-0.85,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,2,2009-02,-0.79,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,3,2009-03,-0.61,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,4,2009-04,-0.33,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,5,2009-05,0.01,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,6,2009-06,0.28,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,7,2009-07,0.45,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,8,2009-08,0.58,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,9,2009-09,0.71,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,10,2009-10,1.01,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,11,2009-11,1.36,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2009,12,2009-12,1.56,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,1,2010-01,1.5,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,2,2010-02,1.22,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,3,2010-03,0.84,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,4,2010-04,0.35,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,5,2010-05,-0.17,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,6,2010-06,-0.66,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,7,2010-07,-1.05,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,8,2010-08,-1.35,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,9,2010-09,-1.56,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,10,2010-10,-1.64,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,11,2010-11,-1.64,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2010,12,2010-12,-1.59,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,1,2011-01,-1.42,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,2,2011-02,-1.19,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,3,2011-03,-0.93,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,4,2011-04,-0.73,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,5,2011-05,-0.55,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,6,2011-06,-0.44,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,7,2011-07,-0.48,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,8,2011-08,-0.62,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,9,2011-09,-0.83,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,10,2011-10,-1.01,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,11,2011-11,-1.09,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2011,12,2011-12,-1.04,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,1,2012-01,-0.86,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,2,2012-02,-0.72,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,3,2012-03,-0.59,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,4,2012-04,-0.47,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,5,2012-05,-0.26,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,6,2012-06,-0.01,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,7,2012-07,0.25,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,8,2012-08,0.37,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,9,2012-09,0.37,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,10,2012-10,0.27,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,11,2012-11,0.05,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2012,12,2012-12,-0.21,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,1,2013-01,-0.43,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,2,2013-02,-0.43,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,3,2013-03,-0.34,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,4,2013-04,-0.3,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,5,2013-05,-0.36,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,6,2013-06,-0.41,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,7,2013-07,-0.4,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,8,2013-08,-0.32,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,9,2013-09,-0.26,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,10,2013-10,-0.18,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,11,2013-11,-0.17,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2013,12,2013-12,-0.27,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,1,2014-01,-0.42,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,2,2014-02,-0.46,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,3,2014-03,-0.27,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,4,2014-04,0.04,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,5,2014-05,0.21,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,6,2014-06,0.16,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,7,2014-07,0.05,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,8,2014-08,0.07,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,9,2014-09,0.23,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,10,2014-10,0.49,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,11,2014-11,0.64,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2014,12,2014-12,0.66,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,1,2015-01,0.55,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,2,2015-02,0.47,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,3,2015-03,0.53,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,4,2015-04,0.7,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,5,2015-05,0.93,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,6,2015-06,1.18,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,7,2015-07,1.52,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,8,2015-08,1.86,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,9,2015-09,2.16,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,10,2015-10,2.42,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,11,2015-11,2.57,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2015,12,2015-12,2.64,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,1,2016-01,2.48,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,2,2016-02,2.14,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,3,2016-03,1.58,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,4,2016-04,0.94,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,5,2016-05,0.39,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,6,2016-06,-0.07,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,7,2016-07,-0.36,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,8,2016-08,-0.54,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,9,2016-09,-0.63,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,10,2016-10,-0.69,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,11,2016-11,-0.67,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2016,12,2016-12,-0.56,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,1,2017-01,-0.34,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,2,2017-02,-0.16,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,3,2017-03,0.05,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,4,2017-04,0.2,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,5,2017-05,0.3,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,6,2017-06,0.31,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,7,2017-07,0.14,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,8,2017-08,-0.11,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,9,2017-09,-0.38,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,10,2017-10,-0.65,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,11,2017-11,-0.84,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2017,12,2017-12,-0.97,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,1,2018-01,-0.92,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,2,2018-02,-0.85,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,3,2018-03,-0.7,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,4,2018-04,-0.5,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,5,2018-05,-0.22,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,6,2018-06,-0.01,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,7,2018-07,0.09,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,8,2018-08,0.23,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,9,2018-09,0.49,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,10,2018-10,0.76,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,11,2018-11,0.9,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2018,12,2018-12,0.81,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,1,2019-01,0.75,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,2,2019-02,0.72,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,3,2019-03,0.71,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,4,2019-04,0.66,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,5,2019-05,0.54,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,6,2019-06,0.45,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,7,2019-07,0.28,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,8,2019-08,0.14,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,9,2019-09,0.19,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,10,2019-10,0.35,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,11,2019-11,0.51,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2019,12,2019-12,0.55,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,1,2020-01,0.5,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,2,2020-02,0.48,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,3,2020-03,0.4,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,4,2020-04,0.19,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,5,2020-05,-0.08,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,6,2020-06,-0.3,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,7,2020-07,-0.41,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,8,2020-08,-0.57,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,9,2020-09,-0.89,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,10,2020-10,-1.17,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,11,2020-11,-1.27,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2020,12,2020-12,-1.19,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,1,2021-01,-1.05,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,2,2021-02,-0.93,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,3,2021-03,-0.84,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,4,2021-04,-0.66,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,5,2021-05,-0.48,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,6,2021-06,-0.38,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,7,2021-07,-0.4,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,8,2021-08,-0.49,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,9,2021-09,-0.67,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,10,2021-10,-0.81,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,11,2021-11,-0.98,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2021,12,2021-12,-0.98,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2022,1,2022-01,-0.97,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2022,2,2022-02,-0.93,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
2022,3,2022-03,-0.99,nan,nan,nan,ONI,Monthly Oceanic Nino Index,nan,nan,nan,1.0
